,image_id,path,diag,target,Class
181,Tumor- (809),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (809).jpg",Tumor,3,Tumor
182,Tumor- (1304),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1304).jpg",Tumor,3,Tumor
183,Tumor- (1985),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1985).jpg",Tumor,3,Tumor
184,Tumor- (1021),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1021).jpg",Tumor,3,Tumor
185,Tumor- (502),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (502).jpg",Tumor,3,Tumor
186,Tumor- (1366),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1366).jpg",Tumor,3,Tumor
187,Tumor- (337),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (337).jpg",Tumor,3,Tumor
188,Tumor- (1537),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1537).jpg",Tumor,3,Tumor
189,Tumor- (959),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (959).jpg",Tumor,3,Tumor
190,Tumor- (1949),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1949).jpg",Tumor,3,Tumor
191,Tumor- (1401),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1401).jpg",Tumor,3,Tumor
192,Tumor- (913),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (913).jpg",Tumor,3,Tumor
193,Tumor- (147),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (147).jpg",Tumor,3,Tumor
194,Tumor- (1122),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1122).jpg",Tumor,3,Tumor
195,Tumor- (1313),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1313).jpg",Tumor,3,Tumor
196,Tumor- (2074),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2074).jpg",Tumor,3,Tumor
197,Tumor- (2088),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2088).jpg",Tumor,3,Tumor
198,Tumor- (763),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (763).jpg",Tumor,3,Tumor
199,Tumor- (1208),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1208).jpg",Tumor,3,Tumor
200,Tumor- (1887),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1887).jpg",Tumor,3,Tumor
201,Tumor- (896),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (896).jpg",Tumor,3,Tumor
202,Tumor- (704),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (704).jpg",Tumor,3,Tumor
203,Tumor- (1392),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1392).jpg",Tumor,3,Tumor
204,Tumor- (1339),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1339).jpg",Tumor,3,Tumor
205,Tumor- (1073),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1073).jpg",Tumor,3,Tumor
206,Tumor- (1196),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1196).jpg",Tumor,3,Tumor
207,Tumor- (30),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (30).jpg",Tumor,3,Tumor
208,Tumor- (1163),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1163).jpg",Tumor,3,Tumor
209,Tumor- (1306),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1306).jpg",Tumor,3,Tumor
210,Tumor- (208),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (208).jpg",Tumor,3,Tumor
211,Tumor- (298),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (298).jpg",Tumor,3,Tumor
212,Tumor- (1740),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1740).jpg",Tumor,3,Tumor
213,Tumor- (1534),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1534).jpg",Tumor,3,Tumor
214,Tumor- (286),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (286).jpg",Tumor,3,Tumor
215,Tumor- (1814),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1814).jpg",Tumor,3,Tumor
216,Tumor- (278),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (278).jpg",Tumor,3,Tumor
217,Tumor- (382),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (382).jpg",Tumor,3,Tumor
218,Tumor- (296),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (296).jpg",Tumor,3,Tumor
219,Tumor- (790),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (790).jpg",Tumor,3,Tumor
220,Tumor- (1649),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1649).jpg",Tumor,3,Tumor
221,Tumor- (2012),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2012).jpg",Tumor,3,Tumor
222,Tumor- (624),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (624).jpg",Tumor,3,Tumor
223,Tumor- (1762),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1762).jpg",Tumor,3,Tumor
224,Tumor- (2033),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2033).jpg",Tumor,3,Tumor
225,Tumor- (270),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (270).jpg",Tumor,3,Tumor
226,Tumor- (649),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (649).jpg",Tumor,3,Tumor
227,Tumor- (289),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (289).jpg",Tumor,3,Tumor
228,Tumor- (1404),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1404).jpg",Tumor,3,Tumor
229,Tumor- (1429),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1429).jpg",Tumor,3,Tumor
230,Tumor- (272),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (272).jpg",Tumor,3,Tumor
231,Tumor- (590),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (590).jpg",Tumor,3,Tumor
232,Tumor- (329),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (329).jpg",Tumor,3,Tumor
233,Tumor- (2057),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2057).jpg",Tumor,3,Tumor
234,Tumor- (1481),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1481).jpg",Tumor,3,Tumor
235,Tumor- (1234),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1234).jpg",Tumor,3,Tumor
236,Tumor- (2009),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2009).jpg",Tumor,3,Tumor
237,Tumor- (287),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (287).jpg",Tumor,3,Tumor
238,Tumor- (1274),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1274).jpg",Tumor,3,Tumor
239,Tumor- (104),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (104).jpg",Tumor,3,Tumor
240,Tumor- (379),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (379).jpg",Tumor,3,Tumor
241,Tumor- (406),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (406).jpg",Tumor,3,Tumor
242,Tumor- (424),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (424).jpg",Tumor,3,Tumor
243,Tumor- (351),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (351).jpg",Tumor,3,Tumor
244,Tumor- (102),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (102).jpg",Tumor,3,Tumor
245,Tumor- (1780),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1780).jpg",Tumor,3,Tumor
246,Tumor- (1626),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1626).jpg",Tumor,3,Tumor
247,Tumor- (1107),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1107).jpg",Tumor,3,Tumor
248,Tumor- (1904),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1904).jpg",Tumor,3,Tumor
249,Tumor- (1547),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1547).jpg",Tumor,3,Tumor
250,Tumor- (1919),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1919).jpg",Tumor,3,Tumor
251,Tumor- (1210),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1210).jpg",Tumor,3,Tumor
252,Tumor- (1980),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1980).jpg",Tumor,3,Tumor
253,Tumor- (1243),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1243).jpg",Tumor,3,Tumor
254,Tumor- (1759),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1759).jpg",Tumor,3,Tumor
255,Tumor- (1147),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1147).jpg",Tumor,3,Tumor
256,Tumor- (1808),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1808).jpg",Tumor,3,Tumor
257,Tumor- (1943),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1943).jpg",Tumor,3,Tumor
258,Tumor- (945),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (945).jpg",Tumor,3,Tumor
259,Tumor- (1813),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1813).jpg",Tumor,3,Tumor
260,Tumor- (194),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (194).jpg",Tumor,3,Tumor
261,Tumor- (612),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (612).jpg",Tumor,3,Tumor
262,Tumor- (950),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (950).jpg",Tumor,3,Tumor
263,Tumor- (2167),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2167).jpg",Tumor,3,Tumor
264,Tumor- (2184),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2184).jpg",Tumor,3,Tumor
265,Tumor- (1006),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1006).jpg",Tumor,3,Tumor
266,Tumor- (58),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (58).jpg",Tumor,3,Tumor
267,Tumor- (1179),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1179).jpg",Tumor,3,Tumor
268,Tumor- (1815),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1815).jpg",Tumor,3,Tumor
269,Tumor- (411),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (411).jpg",Tumor,3,Tumor
270,Tumor- (2005),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2005).jpg",Tumor,3,Tumor
271,Tumor- (1260),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1260).jpg",Tumor,3,Tumor
272,Tumor- (1492),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1492).jpg",Tumor,3,Tumor
273,Tumor- (1223),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1223).jpg",Tumor,3,Tumor
274,Tumor- (1803),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1803).jpg",Tumor,3,Tumor
275,Tumor- (1811),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1811).jpg",Tumor,3,Tumor
276,Tumor- (1230),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1230).jpg",Tumor,3,Tumor
277,Tumor- (1181),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1181).jpg",Tumor,3,Tumor
278,Tumor- (720),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (720).jpg",Tumor,3,Tumor
279,Tumor- (250),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (250).jpg",Tumor,3,Tumor
280,Tumor- (277),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (277).jpg",Tumor,3,Tumor
281,Tumor- (1133),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1133).jpg",Tumor,3,Tumor
282,Tumor- (1696),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1696).jpg",Tumor,3,Tumor
283,Tumor- (1831),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1831).jpg",Tumor,3,Tumor
284,Tumor- (161),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (161).jpg",Tumor,3,Tumor
285,Tumor- (1281),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1281).jpg",Tumor,3,Tumor
286,Tumor- (767),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (767).jpg",Tumor,3,Tumor
287,Tumor- (304),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (304).jpg",Tumor,3,Tumor
288,Tumor- (1925),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1925).jpg",Tumor,3,Tumor
289,Tumor- (552),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (552).jpg",Tumor,3,Tumor
290,Tumor- (706),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (706).jpg",Tumor,3,Tumor
291,Tumor- (1354),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1354).jpg",Tumor,3,Tumor
292,Tumor- (1733),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1733).jpg",Tumor,3,Tumor
293,Tumor- (1190),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1190).jpg",Tumor,3,Tumor
294,Tumor- (18),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (18).jpg",Tumor,3,Tumor
295,Tumor- (559),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (559).jpg",Tumor,3,Tumor
296,Tumor- (2211),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2211).jpg",Tumor,3,Tumor
297,Tumor- (310),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (310).jpg",Tumor,3,Tumor
298,Tumor- (2266),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2266).jpg",Tumor,3,Tumor
299,Tumor- (1487),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1487).jpg",Tumor,3,Tumor
300,Tumor- (1164),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1164).jpg",Tumor,3,Tumor
301,Tumor- (1639),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1639).jpg",Tumor,3,Tumor
302,Tumor- (935),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (935).jpg",Tumor,3,Tumor
303,Tumor- (871),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (871).jpg",Tumor,3,Tumor
304,Tumor- (2111),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2111).jpg",Tumor,3,Tumor
305,Tumor- (1564),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1564).jpg",Tumor,3,Tumor
306,Tumor- (1022),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1022).jpg",Tumor,3,Tumor
307,Tumor- (1734),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1734).jpg",Tumor,3,Tumor
308,Tumor- (1503),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1503).jpg",Tumor,3,Tumor
309,Tumor- (66),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (66).jpg",Tumor,3,Tumor
310,Tumor- (2143),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2143).jpg",Tumor,3,Tumor
311,Tumor- (418),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (418).jpg",Tumor,3,Tumor
312,Tumor- (480),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (480).jpg",Tumor,3,Tumor
313,Tumor- (122),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (122).jpg",Tumor,3,Tumor
314,Tumor- (474),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (474).jpg",Tumor,3,Tumor
315,Tumor- (285),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (285).jpg",Tumor,3,Tumor
316,Tumor- (1675),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1675).jpg",Tumor,3,Tumor
317,Tumor- (110),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (110).jpg",Tumor,3,Tumor
318,Tumor- (1935),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1935).jpg",Tumor,3,Tumor
319,Tumor- (306),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (306).jpg",Tumor,3,Tumor
320,Tumor- (776),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (776).jpg",Tumor,3,Tumor
321,Tumor- (2206),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2206).jpg",Tumor,3,Tumor
322,Tumor- (2264),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2264).jpg",Tumor,3,Tumor
323,Tumor- (1729),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1729).jpg",Tumor,3,Tumor
324,Tumor- (883),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (883).jpg",Tumor,3,Tumor
325,Tumor- (1474),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1474).jpg",Tumor,3,Tumor
326,Tumor- (1185),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1185).jpg",Tumor,3,Tumor
327,Tumor- (2279),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2279).jpg",Tumor,3,Tumor
328,Tumor- (695),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (695).jpg",Tumor,3,Tumor
329,Tumor- (1559),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1559).jpg",Tumor,3,Tumor
330,Tumor- (1585),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1585).jpg",Tumor,3,Tumor
331,Tumor- (1370),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1370).jpg",Tumor,3,Tumor
332,Tumor- (647),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (647).jpg",Tumor,3,Tumor
333,Tumor- (1236),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1236).jpg",Tumor,3,Tumor
334,Tumor- (2156),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2156).jpg",Tumor,3,Tumor
335,Tumor- (899),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (899).jpg",Tumor,3,Tumor
336,Tumor- (353),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (353).jpg",Tumor,3,Tumor
337,Tumor- (817),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (817).jpg",Tumor,3,Tumor
338,Tumor- (2140),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2140).jpg",Tumor,3,Tumor
339,Tumor- (2249),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2249).jpg",Tumor,3,Tumor
340,Tumor- (1542),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1542).jpg",Tumor,3,Tumor
341,Tumor- (1656),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1656).jpg",Tumor,3,Tumor
342,Tumor- (1182),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1182).jpg",Tumor,3,Tumor
343,Tumor- (792),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (792).jpg",Tumor,3,Tumor
344,Tumor- (213),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (213).jpg",Tumor,3,Tumor
345,Tumor- (42),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (42).jpg",Tumor,3,Tumor
346,Tumor- (2244),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (2244).jpg",Tumor,3,Tumor
347,Tumor- (386),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (386).jpg",Tumor,3,Tumor
348,Tumor- (1866),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1866).jpg",Tumor,3,Tumor
349,Tumor- (466),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (466).jpg",Tumor,3,Tumor
350,Tumor- (1215),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1215).jpg",Tumor,3,Tumor
351,Tumor- (1850),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1850).jpg",Tumor,3,Tumor
352,Tumor- (1623),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1623).jpg",Tumor,3,Tumor
353,Tumor- (472),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (472).jpg",Tumor,3,Tumor
354,Tumor- (823),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (823).jpg",Tumor,3,Tumor
355,Tumor- (200),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (200).jpg",Tumor,3,Tumor
356,Tumor- (1650),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1650).jpg",Tumor,3,Tumor
357,Tumor- (1682),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1682).jpg",Tumor,3,Tumor
358,Tumor- (500),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (500).jpg",Tumor,3,Tumor
359,Tumor- (1307),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1307).jpg",Tumor,3,Tumor
360,Tumor- (1331),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1331).jpg",Tumor,3,Tumor
361,Tumor- (1862),"/content/data/CT KIDNEY DATASET Normal, CYST, TUMOR and STONE/TUMOR/Tumor- (1862).jpg",Tumor,3,Tumor
